minfpktl,meanfpktl,maxfpktl,stdfpktl,minbpktl,meanbkptl,maxbpktl,stdbpktl,minfiat,meanfiat,maxfiat,stdfiat,minbiat,meanbiat,maxbiat,stdbiat,duration,proto,totalfpkt,totalfvol,totalbpkt,totalbvol,class
52,1497,1500,64,52,53,756,11,3,9367,176890,20241,53,18181,181056,25742,380015151,6,40558,60716510,20899,1123589,scp
52,1489,1500,93,52,53,692,9,3,3133,621340,11154,12,6017,578872,15533,391058855,6,123282,183588854,64153,3444228,scp
52,1491,1500,112,52,53,756,12,4,13603,508459,49438,37,25871,529698,70764,329883487,6,24246,36152230,12742,685649,scp
52,1477,1500,161,52,54,756,10,3,3509,638627,10426,10,7671,637440,15892,421987740,6,120246,177652382,55000,2981241,scp
52,1497,1500,64,52,53,756,11,3,9381,426684,20405,53,18208,463998,25993,390015031,6,41573,62236114,21415,1151285,scp
52,1489,1500,93,52,53,692,9,3,3135,621340,11226,12,6027,578872,15701,401047878,6,126353,188159770,65710,3527736,scp
52,1491,1500,112,52,53,756,12,4,13642,789932,49704,37,25919,529698,70937,339884623,6,24915,37148490,13104,705049,scp
52,1497,1500,64,52,53,756,11,3,9399,831967,20767,53,18247,916979,26656,400010542,6,42556,63710614,21916,1178201,scp
52,1477,1500,161,52,54,756,10,3,3517,805022,10679,10,7688,810067,16252,431988131,6,122799,181424570,56172,3044585,scp
52,1491,1500,112,52,53,756,12,3,13719,821376,50045,37,26082,968283,71517,349892442,6,25502,38024646,13406,721449,scp
52,1489,1500,93,52,53,692,9,3,3142,901140,11485,12,6040,839331,16008,411012035,6,129264,192500006,67225,3608964,scp
52,1497,1500,64,52,53,756,10,3,9400,831967,20774,53,18250,916979,26657,410026814,6,43388,64954414,22350,1201489,scp
52,1477,1500,161,52,54,756,10,3,3519,805022,10676,10,7687,810067,16235,441988196,6,124979,184643306,57198,3100049,scp
52,1490,1500,113,52,53,756,12,3,13735,821376,50111,37,26101,968283,71650,359903944,6,26047,38834650,13691,736749,scp
52,1489,1500,93,52,53,692,9,3,3143,901140,11485,12,6041,839331,15994,421057092,6,131733,196179594,68490,3676808,scp
52,1497,1500,63,52,53,756,10,3,9420,831967,20879,53,18282,916979,26762,420020573,6,44365,66419914,22858,1228769,scp
52,1477,1500,161,52,54,756,10,3,3526,805022,10698,10,7697,810067,16253,451988208,6,127568,188468958,58427,3166501,scp
52,1490,1500,114,52,53,756,12,3,13764,821376,50242,37,26150,968283,71815,369907350,6,26718,39831758,14048,755889,scp
52,1489,1500,93,52,53,692,9,3,3144,901140,11504,12,6042,839331,15967,431047775,6,134873,200859826,70133,3764932,scp
52,1497,1500,64,52,53,756,10,3,9440,831967,21080,53,18316,916979,27088,430029493,6,45334,67867110,23360,1255689,scp
52,1477,1500,161,52,54,756,10,3,3532,805022,10832,10,7704,810067,16428,461985918,6,130207,192367418,59668,3233625,scp
52,1490,1500,113,52,53,756,11,3,13800,821376,50528,37,26257,1243874,72668,379902189,6,27347,40772362,14375,773421,scp
52,1489,1500,93,52,53,692,9,3,3153,901140,11706,12,6061,839331,16244,441063350,6,137655,204998970,71564,3841648,scp
52,1497,1500,64,52,53,756,10,3,9448,831967,21098,53,18330,916979,27110,440023371,6,46343,69377714,23890,1284113,scp
52,1477,1500,161,52,54,756,10,3,3536,805022,10843,10,7708,810067,16418,471987940,6,132859,196286338,60940,3302361,scp
52,1491,1500,112,52,53,756,11,3,13838,821376,50731,37,26323,1243874,72880,389903409,6,28000,41750414,14719,791885,scp
52,1489,1500,93,52,53,692,9,3,3154,901140,11715,12,6063,839331,16248,451048836,6,140788,209669070,73181,3928372,scp
52,1497,1500,63,52,53,756,10,3,9459,831967,21111,53,18349,916979,27108,450012907,6,47352,70891214,24405,1311757,scp
52,1477,1500,161,52,54,756,10,3,3540,805022,10839,10,7710,810067,16398,481987912,6,135546,200254454,62217,3371357,scp
52,1491,1500,112,52,53,756,11,3,13870,821376,50802,37,26367,1243874,72911,399700631,6,28663,42740570,15062,810297,scp
52,1489,1500,93,52,53,692,9,3,3154,901140,11710,12,6064,839331,16239,461039260,6,143909,214318658,74819,4016236,scp
52,1497,1500,63,52,53,756,10,3,9468,831967,21109,53,18367,916979,27094,460029143,6,48369,72413722,24930,1339969,scp
52,1477,1500,161,52,54,756,10,3,3543,805022,10847,10,7714,810067,16397,491984018,6,138250,204248798,63484,3439833,scp
52,1491,1500,110,52,53,756,11,3,13866,821376,50792,37,26356,1243874,72854,409634039,6,29386,43825070,15445,830885,scp
52,1489,1500,92,52,53,692,9,3,3157,901140,11704,12,6071,839331,16219,471063094,6,146947,218847890,76393,4100628,scp
52,1497,1500,63,52,53,756,10,3,9514,864301,21752,53,18458,916979,28025,470027620,6,49179,73623042,25350,1362481,scp
52,1477,1500,161,52,54,756,10,3,3541,805022,10826,10,7707,810067,16369,501987768,6,141147,208528226,64840,3513129,scp
52,1491,1500,111,52,53,756,11,3,13851,821376,50821,37,26356,1243874,72950,419907022,6,30132,44935382,15839,851997,scp
52,1489,1500,93,52,53,692,9,3,3160,901140,11692,12,6075,839331,16195,481050353,6,149986,223366630,77986,4186104,scp
52,1497,1500,64,52,53,756,10,3,9525,864301,21753,53,18472,916979,28020,480000717,6,50176,75114198,25869,1390333,scp
52,1477,1500,161,52,54,756,10,3,3545,805022,10832,10,7708,810067,16351,511984811,6,143797,212440738,66128,3582697,scp
52,1491,1500,112,52,53,756,11,3,13887,821376,51051,37,26392,1243874,73116,429907803,6,30802,45929822,16193,870981,scp
52,1489,1500,93,52,53,692,9,3,3160,901140,11675,12,6075,839331,16176,491049783,6,153160,228096534,79620,4273712,scp
52,1496,1500,64,52,53,756,10,3,9530,864301,21716,53,18486,916979,27956,490025530,6,51198,76641406,26391,1418341,scp
52,1477,1500,161,52,54,756,10,3,3549,805022,10844,10,7712,810067,16363,521988290,6,146467,216385962,67385,3650653,scp
52,1491,1500,112,52,53,756,11,3,13922,821376,51149,37,26443,1243874,73209,439884585,6,31434,46870582,16542,889945,scp
52,1489,1500,92,52,53,692,9,3,3159,901140,11665,12,6075,839331,16164,501061934,6,156345,232846258,81274,4362408,scp
52,1496,1500,64,52,53,756,10,3,9538,864301,21731,53,18502,916979,27980,500019708,6,52202,78144510,26909,1446141,scp
52,1477,1500,161,52,54,756,10,3,3552,805022,10834,10,7717,810067,16332,531987432,6,149147,220346810,68639,3718477,scp
52,1490,1500,113,52,53,756,11,3,13927,821376,51205,37,26451,1243874,73304,449900350,6,32143,47922498,16916,909969,scp
52,1489,1500,92,52,53,692,9,3,3160,901140,11676,12,6077,839331,16170,511059836,6,159456,237487078,82889,4449028,scp
52,1497,1500,64,52,53,756,10,3,9531,864301,21708,53,18486,916979,27953,510009544,6,53293,79781010,27474,1476433,scp
52,1477,1500,161,52,54,756,10,3,3558,805022,10842,10,7723,810067,16337,541987726,6,151740,224178710,69883,3786273,scp
52,1490,1500,113,52,53,756,11,3,13937,821376,51288,37,26464,1243874,73373,459901754,6,32843,48965258,17283,929677,scp
52,1489,1500,92,52,53,692,9,3,3160,901140,11640,12,6076,839331,16119,521061368,6,162647,242243698,84559,4538880,scp
52,1497,1500,63,52,53,756,10,3,9529,864301,21696,53,18485,916979,27925,520016762,6,54349,81363562,28012,1505273,scp
52,1477,1500,161,52,54,756,10,3,3559,805022,10841,10,7726,810067,16337,551982059,6,154488,228239590,71152,3854901,scp
52,1490,1500,113,52,53,756,11,3,13927,821376,51250,37,26454,1243874,73332,469905103,6,33580,50062326,17670,950425,scp
52,1489,1500,92,52,53,692,9,3,3160,901140,11627,12,6074,839331,16091,531063287,6,165793,246928986,86220,4627988,scp
52,1497,1500,63,52,53,756,10,3,9521,864301,21637,53,18473,916979,27843,530019325,6,55441,83000114,28576,1535561,scp
52,1477,1500,161,52,54,756,10,3,3560,805022,10834,10,7730,810067,16338,561988592,6,157259,232334226,72404,3922741,scp
52,1490,1500,114,52,53,756,11,3,13942,821376,51225,37,26482,1243874,73307,479906535,6,34262,51073742,18029,969897,scp
52,1489,1500,91,52,53,692,9,3,3159,901140,11608,12,6073,839331,16075,541058278,6,169015,251731626,87881,4717048,scp
52,1497,1500,62,52,53,756,10,3,9521,864301,21587,53,18471,916979,27768,540028961,6,56499,84587114,29121,1564765,scp
52,1477,1500,161,52,54,756,10,3,3560,805022,10820,10,7730,810067,16311,571978809,6,160039,236440122,73703,3992929,scp
52,1490,1500,115,52,53,756,11,3,13940,821376,51199,36,26475,1243874,73277,489892584,6,34987,52149658,18408,990229,scp
52,1489,1500,91,52,53,692,9,3,3158,901140,11596,12,6070,839331,16062,551062681,6,172240,256534662,89569,4807560,scp
52,1497,1500,62,52,53,756,10,3,9518,864301,21536,53,18466,916979,27698,550029668,6,57569,86189218,29667,1594069,scp
52,1477,1500,161,52,54,756,10,3,3560,805022,10793,10,7724,810067,16262,581987253,6,162873,240625642,75054,4065917,scp
52,1490,1500,115,52,53,756,11,3,13968,821376,51319,33,26522,1243874,73400,499906513,6,35632,53114262,18756,1009129,scp
52,1489,1500,91,52,53,692,9,3,3157,901140,11582,12,6069,839331,16039,561055943,6,175465,261341906,91244,4897396,scp
52,1497,1500,63,52,53,756,10,3,9514,864301,21504,53,18460,916979,27648,560029457,6,58640,87788478,30222,1623841,scp
52,1477,1500,161,52,54,756,10,3,3561,805022,10792,10,7726,810067,16258,591988294,6,165616,244677742,76326,4134701,scp
52,1490,1500,115,52,53,756,11,3,13964,821376,51259,33,26515,1243874,73281,509906238,6,36360,54197574,19138,1029617,scp
52,1489,1500,91,52,53,692,9,3,3155,901140,11573,12,6067,839331,16033,571063372,6,178721,266191250,92922,4987340,scp
52,1497,1500,63,52,53,756,10,3,9484,864301,21444,53,18402,916979,27574,570014744,6,59880,89647030,30857,1657917,scp
52,1477,1500,161,52,54,756,10,3,3574,805022,10807,10,7750,810067,16291,601987559,6,167850,247971854,77382,4191773,scp
52,1490,1500,115,52,53,756,11,3,13950,821376,51217,32,26483,1243874,73215,519905508,6,37108,55315830,19539,1051321,scp
52,1489,1500,92,52,53,692,9,3,3149,901140,11542,12,6055,839331,16009,581040967,6,182260,271460926,94750,5085372,scp
52,1497,1500,63,52,53,756,10,3,9479,864301,21440,53,18393,916979,27565,580007656,6,60968,91276134,31414,1687793,scp
52,1477,1500,161,52,54,756,10,3,3573,805022,10782,10,7744,810067,16250,611988039,6,170675,252143874,78731,4264657,scp
52,1490,1500,115,52,53,756,11,3,13948,821376,51221,32,26477,1243874,73188,529557747,6,37811,56361642,19905,1070929,scp
52,1489,1500,92,52,53,692,9,3,3149,901140,11535,12,6054,839331,16001,591054248,6,185443,276192322,96417,5174744,scp
52,1497,1500,64,52,53,756,10,3,9476,864301,21400,53,18386,916979,27514,590025275,6,62046,92885894,31974,1717873,scp
52,1477,1500,161,52,54,756,10,3,3574,805022,10766,10,7741,810067,16226,621987985,6,173443,256233786,80055,4336193,scp
52,1490,1500,115,52,53,756,11,3,13940,821376,51177,32,26476,1243874,73143,539907245,6,38555,57471850,20299,1092089,scp
52,1489,1500,92,52,53,692,9,3,3149,901140,11522,12,6054,839331,16003,601042586,6,188632,280947102,98071,5263440,scp
52,1497,1500,63,52,53,756,10,3,9476,864301,21385,53,18388,916979,27490,599989706,6,63098,94463894,32513,1746765,scp
52,1477,1500,161,52,54,756,10,3,3574,805022,10745,10,7739,810067,16189,631961646,6,176217,260331818,81363,4406849,scp
52,1490,1500,115,52,53,756,11,3,13938,821376,51159,32,26457,1243874,73049,549832605,6,39292,58571558,20685,1112785,scp
52,1489,1500,92,52,53,692,9,3,3148,901140,11513,12,6052,839331,15981,611062564,6,191849,285742890,99755,5353744,scp
52,1497,1500,63,52,53,756,10,3,9475,864301,21341,53,18386,916979,27421,610021463,6,64160,96055446,33059,1776069,scp
52,1477,1500,161,52,54,756,10,3,3574,805022,10722,10,7736,810067,16148,641987802,6,179016,264465670,82697,4478953,scp
52,1490,1500,115,52,53,756,11,3,13933,821376,51122,32,26450,1243874,72985,559696817,6,40014,59645870,21064,1133117,scp
52,1489,1500,91,52,53,692,9,3,3147,901140,11505,12,6052,839331,15986,621057727,6,195066,290538742,101410,5442492,scp
52,1497,1500,63,52,53,756,10,3,9474,864301,21303,53,18383,916979,27367,620029209,6,65226,97650102,33613,1805789,scp
52,1477,1500,161,52,54,756,10,3,3574,805022,10702,10,7733,810067,16119,651983013,6,181808,268589750,84021,4550489,scp
52,1490,1500,115,52,53,756,11,3,13933,821376,51137,32,26455,1243874,72999,569865043,6,40744,60732182,21445,1153553,scp
52,1489,1500,91,52,53,692,9,3,3147,901140,11486,12,6050,839331,15956,631061693,6,198278,295322294,103094,5532796,scp
52,1497,1500,62,52,53,756,10,3,9468,864301,21273,53,18375,916979,27324,630028978,6,66317,99286602,34172,1835769,scp
52,1477,1500,161,52,54,756,10,3,3575,805022,10702,10,7736,810067,16120,661987991,6,184528,272607158,85275,4618337,scp
52,1490,1500,115,52,53,756,10,3,13921,821376,51091,32,26434,1243874,72924,579832261,6,41496,61855838,21841,1174817,scp
52,1489,1500,91,52,53,692,9,3,3146,901140,11484,12,6049,839331,15952,641062477,6,201494,300114310,104760,5622116,scp
52,1497,1500,62,52,53,756,10,3,9467,864301,21246,53,18377,916979,27283,640025679,6,67380,100878206,34711,1864661,scp
52,1477,1500,161,52,54,756,10,3,3576,805022,10692,10,7737,810067,16106,671988488,6,187309,276716578,86561,4687849,scp
52,1490,1500,114,52,53,756,10,3,13922,821376,51091,32,26433,1243874,72928,589897206,6,42216,62932942,22222,1195253,scp
52,1489,1500,91,52,53,692,9,3,3146,901140,11475,12,6047,839331,15940,651063322,6,204699,304894834,106449,5712680,scp
52,1497,1500,62,52,53,756,10,3,9465,864301,21245,53,18369,916979,27274,650029283,6,68453,102486258,35269,1894589,scp
52,1477,1500,161,52,54,756,10,3,3575,805022,10680,10,7731,810067,16085,681985707,6,190138,280897190,87918,4761149,scp
52,1490,1500,115,52,53,756,10,3,13937,821376,51082,32,26453,1243874,72905,599872937,6,42886,63929254,22582,1214777,scp
52,1489,1500,91,52,53,692,9,3,3145,901140,11464,12,6047,839331,15951,661056875,6,207921,309700162,108103,5801376,scp
52,1497,1500,62,52,53,756,10,3,9463,864301,21216,53,18366,916979,27227,660021632,6,69524,104092758,35821,1924253,scp
52,1477,1500,161,52,54,756,10,3,3576,805022,10673,10,7730,810067,16069,691988206,6,192898,284974358,89219,4831489,scp
52,1490,1500,115,52,53,756,10,3,13936,821376,51061,32,26451,1243874,72876,609737597,6,43597,64987722,22955,1234797,scp
52,1489,1500,91,52,53,692,9,3,3144,901140,11454,12,6046,839331,15929,671063158,6,211161,314532466,109787,5891680,scp
52,1497,1500,62,52,53,756,10,3,9458,864301,21200,53,18357,916979,27208,670010932,6,70619,105731154,36383,1954389,scp
52,1477,1500,161,52,54,756,10,3,3576,805022,10673,10,7733,810067,16081,701988423,6,195688,289094414,90475,4899489,scp
52,1490,1500,115,52,53,756,10,3,13950,821376,51166,32,26480,1243874,73078,619861697,6,44272,65990238,23316,1254145,scp
52,1489,1500,91,52,53,692,9,3,3143,901140,11442,12,6044,839331,15914,681038518,6,214402,319361790,111473,5982088,scp
52,1497,1500,62,52,53,756,10,3,9457,864301,21163,53,18356,916979,27151,680016881,6,71679,107319706,36929,1983693,scp
52,1477,1500,161,52,54,756,10,3,3576,805022,10657,10,7733,810067,16062,711981464,6,198455,293183946,91770,4969661,scp
52,1490,1500,115,52,53,756,10,3,13940,821376,51123,32,26466,1243874,73023,629903306,6,45025,67115394,23707,1275149,scp
52,1489,1500,91,52,53,692,9,3,3143,901140,11429,12,6043,839331,15894,691062728,6,217603,324130722,113142,6071564,scp
52,1497,1500,62,52,53,756,10,3,9448,864301,21121,53,18340,916979,27094,690024130,6,72802,109001310,37507,2014709,scp
52,1477,1500,161,52,54,756,10,3,3580,805022,10674,10,7738,810067,16087,721988062,6,201072,297047982,93006,5036957,scp
52,1490,1500,115,52,53,756,10,3,13928,821376,51069,32,26439,1243874,72939,639889471,6,45783,68246866,24109,1296725,scp
52,1489,1500,91,52,53,692,9,3,3142,901140,11420,12,6039,839331,15883,701062880,6,220892,329031246,114855,6163424,scp
52,1497,1500,61,52,53,756,10,3,9381,864301,21014,53,18212,916979,26972,700012371,6,74394,111389310,38319,2058277,scp
52,1477,1500,162,52,54,756,10,3,3583,805022,10707,10,7745,810067,16121,726533045,6,202115,298586202,93509,5064121,scp
52,1490,1500,114,52,53,756,10,3,13862,821376,50923,32,26323,1243874,72733,649885152,6,46727,69661418,24594,1322713,scp
52,1489,1500,91,52,53,692,9,3,3128,901140,11385,12,6015,839331,15832,711062692,6,225059,335236514,117003,6278624,scp
52,1489,1500,91,52,53,692,9,3,3121,901140,11369,12,6000,839331,15800,715158617,6,226896,337965686,117966,6330508,scp
52,1497,1500,60,52,53,756,10,3,9067,864301,20616,53,17608,916979,26546,710017895,6,78071,116901914,40201,2159261,scp
52,1477,1500,161,52,54,756,10,3,3581,805022,10702,10,7742,810067,16114,741962644,6,202498,299154838,93655,5072049,scp
52,1491,1500,112,52,53,756,10,3,13525,821376,50203,32,25692,1243874,71785,659907433,6,48632,72510638,25589,1376109,scp
52,1497,1500,59,52,53,756,10,3,8968,864301,20438,53,17416,916979,26335,720025386,6,80052,119871966,41220,2213929,scp
52,1477,1500,161,52,54,756,10,3,3548,805022,10624,10,7680,810067,16004,751987986,6,207158,306039998,95717,5183833,scp
52,1491,1500,112,52,53,756,10,3,13406,821376,49938,32,25482,1243874,71410,669885753,6,49807,74264450,26191,1408421,scp
52,132,692,173,52,162,692,187,168,92162,310219,76605,139,122805,365765,104267,1843258,6,21,2778,15,2432,scp
52,1497,1500,59,52,53,756,9,3,8928,864301,20347,53,17339,916979,26219,730027768,6,81528,122085966,41981,2254749,scp
52,1477,1500,161,52,54,756,10,3,3534,805022,10578,10,7652,810067,15940,761974205,6,210827,311460762,97383,5274065,scp
52,1491,1500,112,52,53,756,10,3,13352,821376,49786,32,25385,1243874,71206,679870296,6,50756,75677814,26682,1434721,scp
52,1460,1500,219,52,55,692,28,10,5261,720312,25692,25,9783,598974,33741,13191691,6,1719,2510994,895,49856,scp
52,1497,1500,58,52,53,756,9,3,8934,864301,20347,53,17348,916979,26215,740029479,6,82600,123693966,42534,2284417,scp
52,1477,1500,161,52,54,756,10,3,3535,805022,10585,10,7653,810067,15950,771988319,6,213580,315527766,98667,5343569,scp
52,1491,1500,112,52,53,756,10,3,13364,821376,49788,32,25402,1243874,71197,689898846,6,51463,76732522,27060,1455001,scp
52,1480,1500,146,52,54,692,18,10,3811,720312,17490,25,7265,598974,23295,23183498,6,4990,7386510,2587,140624,scp
52,1497,1500,59,52,53,756,9,3,8945,864301,20385,53,17366,916979,26250,750028916,6,83611,125207570,43063,2312981,scp
52,1477,1500,161,52,54,756,10,3,3536,805022,10583,10,7655,810067,15948,781986577,6,216395,319686634,99954,5413181,scp
52,1490,1500,113,52,53,756,10,3,13366,821376,49786,32,25418,1243874,71232,699900301,6,52199,77826874,27438,1475281,scp
52,1484,1500,127,52,54,692,15,9,3520,720312,15327,25,6705,598974,20477,33189044,6,8222,12201598,4295,232224,scp
52,1483,1500,128,52,54,692,14,9,3541,720312,15247,20,6731,598974,20382,35885210,6,8961,13296514,4679,252992,scp
52,1497,1500,58,52,53,756,9,3,8877,864301,20242,53,17238,916979,26074,760000662,6,85374,127852070,43965,2361373,scp
52,1477,1500,161,52,54,756,10,3,3512,805022,10521,10,7610,810067,15862,791987930,6,220703,326054826,101857,5516361,scp
52,1490,1500,113,52,53,756,10,3,13301,821376,49650,28,25297,1243874,71026,709902934,6,53208,79328790,27965,1503741,scp
52,1497,1500,58,52,53,756,9,3,8791,864301,20075,53,17072,916979,25873,770026006,6,87350,130813174,44980,2415833,scp
52,1477,1500,161,52,54,756,10,3,3483,805022,10450,10,7554,810067,15762,801971972,6,225364,332940534,103937,5629369,scp
52,1491,1500,112,52,53,756,10,3,13198,821376,49402,28,25110,1243874,70666,719907818,6,54383,81085818,28571,1536261,scp
52,132,692,173,52,162,692,187,236,87823,355579,78339,161,118174,448278,118575,1756474,6,21,2778,15,2432,scp
52,1477,1500,162,52,54,756,10,3,3478,805022,10443,10,7540,810067,15741,811398916,6,228443,337476082,105381,5707657,scp
52,1497,1500,58,52,53,756,9,3,8757,864301,20000,53,17008,916979,25781,780027433,6,88830,133028830,45737,2456445,scp
52,1491,1500,112,52,53,756,10,3,13158,821376,49296,28,25042,1243874,70525,729892408,6,55305,82464474,29048,1561833,scp
52,1470,1500,184,52,55,692,25,4,4313,708092,21978,18,8195,582496,28702,16011732,6,2353,3461018,1211,66816,scp
52,1497,1500,58,52,53,756,9,3,8690,864301,19899,53,16879,916979,25664,790027561,6,90671,135785986,46678,2506961,scp
52,1491,1500,112,52,53,756,10,3,13083,821376,49131,28,24905,1243874,70279,739622933,6,56367,84048786,29598,1591345,scp
52,1483,1500,131,52,54,692,16,4,2795,708092,14283,18,5379,582496,18706,25974155,6,7194,10669566,3696,200164,scp
52,1463,1500,207,52,57,756,36,7,5663,770978,25927,20,12594,770918,38351,10109557,6,1786,2613678,799,45621,scp
52,1497,1500,58,52,53,756,9,3,8674,864301,19870,53,16848,916979,25626,800020742,6,91993,137767538,47357,2543373,scp
52,1491,1500,112,52,53,756,10,3,13058,821376,49075,28,24858,1243874,70185,749820143,6,57257,85376546,30061,1616189,scp
52,1485,1500,117,52,53,692,13,4,2733,708092,12773,18,5260,582496,16809,35984599,6,11020,16371542,5675,306288,scp
52,1473,1500,176,52,55,756,22,6,3593,770978,15418,20,7775,770918,22759,20111702,6,5591,8236314,2580,142097,scp
52,1497,1500,57,52,53,756,9,3,8646,864301,19769,53,16794,916979,25492,810029094,6,93447,139948538,48106,2583569,scp
52,1491,1500,112,52,53,756,10,3,13027,821376,49024,28,24808,1243874,70109,759907353,6,58160,86724702,30532,1641449,scp
52,1486,1500,111,52,54,692,13,4,3164,708092,12700,18,6056,582496,16660,46009557,6,12685,18862482,6589,356032,scp
52,1474,1500,172,52,54,756,18,6,3595,770978,13846,16,7803,770918,20671,30108558,6,8373,12345394,3852,210929,scp
52,1497,1500,57,52,53,756,9,3,8655,864301,19760,31,16812,916979,25476,820016309,6,94504,141532590,48646,2612561,scp
52,1491,1500,111,52,53,756,10,3,13033,821376,49022,28,24814,1243874,70095,769900060,6,58901,87833306,30927,1662661,scp
52,1487,1500,106,52,53,692,12,4,3156,708092,12302,18,6052,582496,16330,56011562,6,15888,23637262,8240,444572,scp
52,1473,1500,177,52,54,756,18,6,3645,770978,13779,16,7854,770918,20397,32967983,6,9044,13324070,4191,229405,scp
52,1497,1500,57,52,53,756,9,3,8604,864301,19668,31,16717,916979,25376,830026740,6,96222,144102350,49524,2659657,scp
52,1491,1500,110,52,53,756,10,3,12971,821376,48867,28,24703,1243874,69882,779843046,6,59954,89412174,31469,1691709,scp
52,1488,1500,101,52,53,692,11,4,2974,708092,11759,17,5726,582496,15702,66012718,6,20224,30100502,10464,563868,scp
52,1497,1500,57,52,53,756,9,3,8560,864301,19588,31,16633,916979,25284,840011440,6,97881,146589402,50375,2705349,scp
52,1491,1500,110,52,53,756,10,3,12924,821376,48773,28,24616,1243874,69745,789877015,6,60940,90886830,31987,1719521,scp
52,1488,1500,98,52,53,692,11,4,2856,708092,11285,17,5512,582496,15098,76011121,6,24532,36519918,12684,683004,scp
52,1447,1500,250,52,60,756,51,7,7353,686054,31981,38,15501,687182,45745,6096420,6,830,1201470,388,23337,scp
52,1497,1500,57,52,53,756,9,3,8569,864301,19600,31,16647,916979,25292,850011801,6,98951,148194402,50932,2735225,scp
52,1491,1500,110,52,53,756,10,3,12923,821376,48745,28,24616,1243874,69722,799844692,6,61716,92045038,32393,1741305,scp
52,1488,1500,98,52,53,692,11,4,2890,708092,11292,17,5582,582496,15173,86010567,6,27724,41272462,14318,770612,scp
52,1471,1500,183,52,55,756,26,7,4488,686054,18184,32,9567,687182,26349,16096086,6,3587,5277954,1679,93205,scp
52,1497,1500,56,52,53,756,9,3,8578,864301,19586,31,16666,916979,25269,860026210,6,100010,149782902,51474,2764321,scp
52,1491,1500,109,52,53,756,10,3,12928,821376,48727,28,24626,1243874,69693,809865548,6,62469,93171642,32786,1762365,scp
52,1488,1500,96,52,53,692,10,4,2914,708092,11285,17,5629,582496,15239,96010573,6,30921,46036698,15973,859360,scp
52,1473,1500,175,52,54,756,20,7,4097,686054,15187,16,8740,687182,22218,26095872,6,6369,9386450,2981,163597,scp
52,1497,1500,57,52,53,756,9,3,8583,864301,19578,31,16675,916979,25255,870019076,6,100912,151131558,51937,2789357,scp
52,1491,1500,110,52,53,756,10,3,12928,821376,48717,28,24625,1243874,69676,819894685,6,63116,94134902,33123,1780465,scp
52,1488,1500,96,52,53,692,10,4,2921,708092,11229,16,5635,582496,15144,105992211,6,33668,50129694,17418,936900,scp
52,1475,1500,170,52,54,756,18,4,4040,686054,14263,16,8550,687182,20660,36096108,6,8508,12549862,3997,218981,scp
52,1497,1500,57,52,53,756,9,3,8593,864301,19580,31,16694,916979,25250,880017187,6,101958,152697662,52479,2818405,scp
52,1491,1500,109,52,53,756,10,3,12940,821376,48741,28,24644,1243874,69694,829879508,6,63822,95189558,33504,1800901,scp
52,1488,1500,96,52,53,692,10,3,2939,708092,11224,16,5667,582496,15120,116012613,6,36887,54922250,19073,1025648,scp
52,1475,1500,168,52,54,756,16,3,3939,686054,13390,16,8360,687182,19581,46092951,6,11263,16620402,5291,288957,scp
52,1497,1500,57,52,53,756,9,3,8602,864301,19603,31,16713,916979,25272,890026521,6,103009,154273090,53017,2847293,scp
52,1491,1500,109,52,53,756,10,3,12956,821376,48787,23,24672,1243874,69751,839882955,6,64519,96230858,33871,1820609,scp
52,1488,1500,97,52,53,692,10,3,2955,708092,11232,16,5700,582496,15142,126011705,6,40068,59652238,20731,1114600,scp
52,1476,1500,167,52,54,756,15,3,3876,686054,12819,16,8259,687182,18771,56093512,6,14019,20692258,6567,357949,scp
52,1497,1500,57,52,53,756,9,3,8615,864301,19643,31,16736,916979,25313,900022739,6,104026,155795694,53543,2875509,scp
52,1491,1500,109,52,53,756,10,3,12976,821376,48870,23,24707,1243874,69859,849884109,6,65192,97238910,34228,1839749,scp
52,1488,1500,96,52,53,692,10,3,2962,708092,11229,12,5718,582496,15088,136010978,6,43343,64536706,22417,1205008,scp
52,1476,1500,166,52,54,756,14,3,3863,686054,12642,16,8204,687182,18434,66096278,6,16663,24596842,7825,425957,scp
52,1497,1500,57,52,53,756,9,3,8627,864301,19670,31,16757,916979,25341,909993420,6,105034,157306246,54069,2903725,scp
52,1491,1500,109,52,53,756,10,3,13005,821376,48963,23,24763,1243874,69992,859874689,6,65815,98161826,34554,1857457,scp
52,1489,1500,95,52,53,692,10,3,2970,708092,11255,12,5730,582496,15014,146009070,6,46586,69370478,24112,1295932,scp
52,1476,1500,166,52,54,756,14,3,3848,686054,12447,16,8191,687182,18241,76096847,6,19325,28528882,9060,492721,scp
52,1497,1500,56,52,53,756,9,3,8637,864301,19661,31,16779,916979,25329,920024273,6,106066,158854246,54597,2932045,scp
52,1491,1500,110,52,53,756,10,3,13018,821376,49006,23,24786,1243874,70061,869862239,6,66517,99206138,34922,1877217,scp
52,1489,1500,94,52,53,692,10,3,2982,708092,11310,12,5751,582496,15049,156012439,6,49771,74113922,25764,1384524,scp
52,1476,1500,166,52,54,756,13,3,3830,686054,12295,16,8145,687182,18019,86095256,6,22028,32521190,10342,561977,scp
52,1497,1500,56,52,53,756,9,3,8646,864301,19669,31,16795,916979,25331,929994567,6,107117,160427850,55137,2961037,scp
52,1491,1500,109,52,53,756,10,3,13038,821376,49073,23,24823,1243874,70143,879901558,6,67185,100207962,35274,1896097,scp
